TMDB ID,Title,Release Date,Budget,Revenue,IMDB ID,Rating,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,IMDB Rating,IMDB Votes,DVD Release Date,Production,Day of Release,Month of Release,Year of Release,Revenue (Millions)
121872,Ginger & Rosa,2013-02-01,0.0,1005700.0,tt2115295,PG-13,90 min,Drama,Sally Potter,Sally Potter,"Christina Hendricks, Jodhi May, Alessandro Nivola, Luke Cloud","A look at the lives of two teenage girls - inseparable friends Ginger and Rosa -- growing up in 1960s London as the Cuban Missile Crisis looms, and the pivotal event that comes to redefine their relationship.",English,"UK, Denmark, Canada, Croatia",4 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTk4NjcwMzU3OV5BMl5BanBnXkFtZTcwNTUwOTQ3OA@@._V1_SX300.jpg,6.3,"9,909",23 Jul 2013,A24 Films,Friday,February,2013,1.0057
82654,Warm Bodies,2013-02-01,35000000.0,116980662.0,tt1588173,PG-13,98 min,"Comedy, Horror, Romance",Jonathan Levine,"Isaac Marion (based on the novel by), Jonathan Levine (screenplay)","Nicholas Hoult, Teresa Palmer, Analeigh Tipton, Rob Corddry","After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform the entire lifeless world.",English,"USA, Canada",1 win & 10 nominations.,https://m.media-amazon.com/images/M/MV5BYTc5ZjFhMDItYmViMi00YjI5LTgzNzctZjcxMDYzMWU2NTk2XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,6.9,"212,223",04 Jun 2013,Lionsgate Films,Friday,February,2013,116.980662
165904,Special 26,2013-02-08,7100000.0,18000000.0,tt2377938,Not Rated,144 min,"Crime, Drama, Thriller",Neeraj Pandey,Neeraj Pandey,"Akshay Kumar, Anupam Kher, Manoj Bajpayee, Jimmy Sheirgill",A gang of con-men rob prominent rich businessmen and politicians by posing as C.B.I and income tax officers.,Hindi,India,7 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ1NDI5MjMzNF5BMl5BanBnXkFtZTcwMTc0MDQwOQ@@._V1_SX300.jpg,8.0,"47,020",,Viva Entertainment,Friday,February,2013,18.0
253098,Midget Zombie Takeover,2013-02-08,2000.0,10604.0,tt2673854,Not Rated,73 min,"Comedy, Horror",Glenn Berggoetz,"Glenn Berggoetz (screenplay), Glenn Berggoetz","Kristi McKay, Matt 'Goose' Goosherst, Kedryn Carpenter, Daniel G. Cramer","When some college students get together for a hot tub party, they're shocked to find out that their party is being crashed by some tiny, uninvited guests who are hungry for flesh - human flesh.",English,USA,,https://m.media-amazon.com/images/M/MV5BMjE3OTIyODI0M15BMl5BanBnXkFtZTcwNTAzMTMxOQ@@._V1_SX300.jpg,5.1,75,,Cold Spring Productions,Friday,February,2013,0.010604
157293,ABCD,2013-02-08,0.0,222000.0,tt0221794,UNRATED,105 min,Drama,Krutin Patel,"James McManus, Krutin Patel (screenplay), Krutin Patel (story)","Madhur Jaffrey, Faran Tahir, Sheetal Sheth, Aasif Mandvi",The only goal of an ageing Asian-American widow is to see her son and rebellious daughter (described as an American Born Confused Deshi or ABCD) married off to respectable Indian families.,English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTM0MjI2MzkwOF5BMl5BanBnXkFtZTcwMTgzMjUyMQ@@._V1_SX300.jpg,5.6,269,20 Apr 2004,Eros Entertainment,Friday,February,2013,0.222
109421,Side Effects,2013-02-08,30000000.0,63372757.0,tt2053463,R,106 min,"Crime, Drama, Mystery, Thriller",Steven Soderbergh,Scott Z. Burns,"Rooney Mara, Carmen Pelaez, Marin Ireland, Channing Tatum",A young woman's world unravels when a drug prescribed by her psychiatrist has unexpected side effects.,"English, French",USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BMTc2MzY0NDAwOF5BMl5BanBnXkFtZTcwMTE1Mzc4OA@@._V1_SX300.jpg,7.1,"171,984",21 May 2013,Open Road Films,Friday,February,2013,63.372757
109431,Identity Thief,2013-02-09,35000000.0,173965010.0,tt2024432,R,111 min,"Comedy, Crime, Drama",Seth Gordon,"Craig Mazin (screenplay), Jerry Eeten (story), Craig Mazin (story)","Jason Bateman, Melissa McCarthy, Jon Favreau, Amanda Peet",Mild mannered businessman Sandy Patterson travels from Denver to Florida to confront the deceptively harmless looking woman who has been living it up after stealing Sandy's identity.,"English, Spanish",USA,1 win & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTY3NzM5MTk2Nl5BMl5BanBnXkFtZTcwMDQ4MjQ3OA@@._V1_SX300.jpg,5.7,"118,454",04 Jun 2013,Universal Pictures,Saturday,February,2013,173.96501
150117,I Give It a Year,2013-02-10,0.0,28234657.0,tt2244901,R,97 min,"Comedy, Romance",Dan Mazer,Dan Mazer,"Rose Byrne, Rafe Spall, Alex Macqueen, Stephen Merchant","Newlywed couple Nat and Josh are deliriously happy despite their differences, though friends and family aren't convinced that they can last. With their first anniversary approaching and attractive alternatives in the mix, can they last?",English,"UK, France",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTg5NDk4MTUwNl5BMl5BanBnXkFtZTcwMDU5MTc4OQ@@._V1_SX300.jpg,5.7,"34,484",22 Oct 2013,Magnolia Pictures,Sunday,February,2013,28.234657
100271,A Letter to Momo,2013-02-10,0.0,6748712.0,tt1853614,Not Rated,120 min,"Animation, Adventure, Comedy, Drama, Family, Fantasy",Hiroyuki Okiura,"Hiroyuki Okiura (screenplay), Joe Deasy (english script), Stephanie Sheh (english script)","Karen Miyama, Yuka, Daizaburo Arakawa, Toshiyuki Nishida","Clinging to an unfinished letter written by her recently deceased father, young Momo moves with her mother from bustling Tokyo to the remote Japanese island of Shio. Upon their arrival, she...",Japanese,Japan,3 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMjE1MTM3NTE4OF5BMl5BanBnXkFtZTgwMTEyODAzMjE@._V1_SX300.jpg,7.3,"6,068",21 Oct 2014,GKIDS,Sunday,February,2013,6.748712
134673,Renoir,2013-02-10,0.0,2293798.0,tt2150332,R,111 min,"Biography, Drama, History, Romance",Gilles Bourdos,"Jacques Renoir (based on work ''Le tableau amoureux' by), Gilles Bourdos (screenplay), Jérôme Tonnerre (screenplay), Michel Spinosa (screenplay collaboration)","Michel Bouquet, Christa Théret, Vincent Rottiers, Thomas Doret","Set on the French Riviera in the summer of 1915, Jean Renoir -- son of the Impressionist painter, Pierre-Auguste -- returns home to convalesce after being wounded in World War I. At his ...","French, Italian",France,3 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMzk3Nzg0NDA0Nl5BMl5BanBnXkFtZTcwMTg1MTUxOQ@@._V1_SX300.jpg,6.5,"4,929",05 Nov 2013,Samuel Goldwyn Films,Sunday,February,2013,2.293798
112949,Safe Haven,2013-02-14,28000000.0,97594140.0,tt1702439,PG-13,115 min,"Drama, Romance, Thriller",Lasse Hallström,"Dana Stevens (screenplay), Gage Lansky (screenplay), Nicholas Sparks (based upon the novel by)","Julianne Hough, Irene Ziegler, Jon Kohler, Tim Parati","A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.","English, Portuguese",USA,3 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTg4MzcxODA3OV5BMl5BanBnXkFtZTcwMTYzNDkwOQ@@._V1_SX300.jpg,6.7,"99,610",07 May 2013,Relativity Media,Thursday,February,2013,97.59414
68179,Escape from Planet Earth,2013-02-14,40000000.0,74597643.0,tt0765446,PG,89 min,"Animation, Adventure, Comedy, Family, Sci-Fi",Cal Brunker,"Bob Barlen, Cal Brunker, Stephen Fry (additional writing by), David Javerbaum (additional writing by), Dan Mazer (additional writing by), Tony Leech (based on a story by), Cory Edwards (based on a story by)","Brendan Fraser, Rob Corddry, Ricky Gervais, Jonathan Morgan Heit",Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,English,"USA, Canada",1 win.,https://m.media-amazon.com/images/M/MV5BMTQyMTk4NjkyMl5BMl5BanBnXkFtZTcwMzA2OTY4OA@@._V1_SX300.jpg,5.9,"23,766",04 Jun 2013,The Weinstein Co.,Thursday,February,2013,74.597643
109491,Beautiful Creatures,2013-02-14,60000000.0,60052138.0,tt1559547,PG-13,124 min,"Drama, Fantasy, Romance",Richard LaGravenese,"Richard LaGravenese (screenplay), Kami Garcia (based on the novel ""Beautiful Creatures"" by), Margaret Stohl (based on the novel ""Beautiful Creatures"" by)","Alden Ehrenreich, Alice Englert, Jeremy Irons, Viola Davis","Ethan longs to escape his small Southern town. He meets a mysterious new girl, Lena. Together, they uncover dark secrets about their respective families, their history and their town.",English,USA,9 nominations.,https://m.media-amazon.com/images/M/MV5BMTQyMjYwODMwMl5BMl5BanBnXkFtZTcwODUwNzY5OA@@._V1_SX300.jpg,6.1,"81,365",21 May 2013,Warner Bros. Pictures,Thursday,February,2013,60.052138
146578,The Package,2013-02-14,0.0,1469.0,tt7525778,TV-MA,94 min,Comedy,Jake Szymanski,"Kevin Burrows, Matt Mider","Daniel Doheny, Geraldine Viswanathan, Sadie Calvano, Luke Spencer Roberts","When a group of teenage friends go on a spring break camping trip, an unfortunate accident sets off a race against time to save their friend's most prized possession.",English,USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BYmNjY2RhMTUtNTQ1Mi00NmJmLTk4Y2QtYzA1YmM1ZDNiNGRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,5.5,"11,708",10 Aug 2018,Netflix,Thursday,February,2013,0.001469
47964,A Good Day to Die Hard,2013-02-14,92000000.0,304654182.0,tt1606378,R,98 min,"Action, Thriller",John Moore,"Skip Woods, Roderick Thorp (certain original characters by)","Bruce Willis, Jai Courtney, Sebastian Koch, Mary Elizabeth Winstead","John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces.","English, Russian, Hindi, Punjabi","USA, Russia, Hungary",5 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTcwNzgyNzUzOV5BMl5BanBnXkFtZTcwMzAwOTA5OA@@._V1_SX300.jpg,5.3,"192,108",04 Jun 2013,20th Century Fox,Thursday,February,2013,304.654182
160704,The Berlin File,2013-02-14,9000000.0,48965210.0,tt2357377,Not Rated,120 min,"Action, Thriller",Seung-wan Ryoo,"Ted Geoghegan (english dialogue), Stefanie Y. Hong (translation), Seung-wan Ryoo","Jung-woo Ha, Suk-kyu Han, Seung-bum Ryoo, Ji-Hyun Jun","Jong-seong, a North Korean ghost agent, interrupts an illegal arms sale in Berlin. A notorious North Korean agent tests the loyalties of everyone involved as Jong-Seong prepares to make the ultimate sacrifice.","Korean, English, German",South Korea,9 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMjg0OTY4MDE2NV5BMl5BanBnXkFtZTgwOTQyMjEyMjE@._V1_SX300.jpg,6.6,"6,096",24 Dec 2013,CJ Entertainment,Thursday,February,2013,48.96521
110398,No,2013-02-15,0.0,2341226.0,tt2059255,R,118 min,Drama,Pablo Larraín,"Pedro Peirano (screenplay), Antonio Skármeta (play)","Gael García Bernal, Alfredo Castro, Luis Gnecco, Néstor Cantillana",An ad executive comes up with a campaign to defeat Augusto Pinochet in Chile's 1988 referendum.,Spanish,"Chile, France, Mexico, USA",Nominated for 1 Oscar. Another 13 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BMTM3ODAzNjcwMV5BMl5BanBnXkFtZTcwMTUzMjc4OA@@._V1_SX300.jpg,7.4,"21,678",25 Jun 2013,Sony Pictures Classics,Friday,February,2013,2.341226
179812,Camp,2013-02-22,200000.0,325000.0,tt0342167,PG-13,114 min,"Comedy, Musical, Drama",Todd Graff,Todd Graff,"Daniel Letterle, Joanna Chilcoat, Robin de Jesus, Steven Cutts","After a series of Broadway flops, songwriter Bert Hanley (Dixon) goes to work at a musical camp for young performers. Inspired by the kids, he finds an opportunity to regain success by staging an altogether new production.","English, Spanish",USA,6 nominations.,https://m.media-amazon.com/images/M/MV5BMTIwNDYwMjk0N15BMl5BanBnXkFtZTcwMjY5MjAwMQ@@._V1_SX300.jpg,6.2,"5,461",24 Feb 2004,IFC Films,Friday,February,2013,0.325
233423,The Legend of Sarila,2013-02-22,0.0,15000000.0,tt2296935,TV-G,80 min,"Animation, Adventure, Family",Nancy Florence Savard,"Roger Harvey, Paul Risacher (english adaptation), Pierre Tremblay","Christopher Plummer, Rachelle Lefevre, Dustin Milligan, Tim Rozon",Three young Inuits set off in search of a promised land to save their clan from starvation.,English,Canada,3 nominations.,https://m.media-amazon.com/images/M/MV5BMTc4ODI5MjEwMF5BMl5BanBnXkFtZTcwODg5MTE5OA@@._V1_SX300.jpg,5.0,778,,Phase 4 Films,Friday,February,2013,15.0
145135,Dark Skies,2013-02-22,3500000.0,25174316.0,tt2387433,PG-13,97 min,"Horror, Sci-Fi, Thriller",Scott Stewart,Scott Stewart,"Keri Russell, Josh Hamilton, Dakota Goyo, Kadan Rockett","As the Barrett family's peaceful suburban life is rocked by an escalating series of disturbing events, they come to learn that a terrifying and deadly force is after them, one which may have arrived from beyond the stars.",English,USA,,https://m.media-amazon.com/images/M/MV5BMTcxNDE1OTgyOF5BMl5BanBnXkFtZTcwMTEyMzMxOQ@@._V1_SX300.jpg,6.3,"67,017",28 May 2013,The Weinstein Company,Friday,February,2013,25.174316
134411,Snitch,2013-02-22,35000000.0,42930462.0,tt0882977,PG-13,112 min,"Action, Drama, Thriller",Ric Roman Waugh,"Justin Haythe, Ric Roman Waugh","Dwayne Johnson, Barry Pepper, Jon Bernthal, Susan Sarandon","A father goes undercover for the DEA in order to free his son, who was imprisoned after being set up in a drug deal.","English, Spanish","USA, United Arab Emirates, UK",1 nomination.,https://m.media-amazon.com/images/M/MV5BNTM4MTYzNjA3Nl5BMl5BanBnXkFtZTcwMzcyNDA5OA@@._V1_SX300.jpg,6.4,"79,930",11 Jun 2013,Lionsgate/Summit Entertainment,Friday,February,2013,42.930462
164184,"Bless Me, Ultima",2013-02-22,0.0,1553826.0,tt1390398,PG-13,106 min,"Biography, Drama, History, War",Carl Franklin,"Rudolfo Anaya (based on the novel by), Carl Franklin (written for the screen by)","Luke Ganalon, Miriam Colon, Benito Martinez, Dolores Heredia","A drama set in New Mexico during WWII, centered on the relationship between a young man and an elderly medicine woman who helps him contend with the battle between good and evil that rages in his village.","English, Spanish",USA,3 wins.,https://m.media-amazon.com/images/M/MV5BMTc4MzM0NDkxNl5BMl5BanBnXkFtZTcwNDUwMzk0OA@@._V1_SX300.jpg,6.4,"1,249",17 Sep 2013,Arenas Entertainment,Friday,February,2013,1.553826
116613,The Sweeney,2013-03-01,3730500.0,6294161.0,tt0857190,R,112 min,"Action, Crime, Drama",Nick Love,"Nick Love, John Hodge, Ian Kennedy Martin (source material)","Ray Winstone, Plan B, Hayley Atwell, Steven Mackintosh",A hardened detective in the Flying Squad of London's Metropolitan police. Based on the '70s UK TV show.,"English, Serbian",UK,5 nominations.,https://m.media-amazon.com/images/M/MV5BMTQwNDAzODYwMF5BMl5BanBnXkFtZTcwMTIxMDk5OA@@._V1_SX300.jpg,6.1,"18,323",02 Apr 2013,Entertianment One Films,Friday,March,2013,6.294161
86825,Stoker,2013-03-01,12000000.0,12077441.0,tt1682180,R,99 min,"Drama, Thriller",Chan-wook Park,Wentworth Miller,"Mia Wasikowska, Nicole Kidman, David Alford, Matthew Goode","After India's father dies, her Uncle Charlie, whom she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him.","English, French, Italian","UK, USA",4 wins & 45 nominations.,https://m.media-amazon.com/images/M/MV5BMjI3MTM5ODI5MV5BMl5BanBnXkFtZTcwMjE1Mzc4OA@@._V1_SX300.jpg,6.8,"99,385",18 Jun 2013,Fox Searchlight Pictures,Friday,March,2013,12.077441
107811,21 & Over,2013-03-01,13000000.0,48065672.0,tt1711425,R,93 min,Comedy,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore","Miles Teller, Skylar Astin, Justin Chon, Sarah Wright","The night before his big medical school interview, a promising student celebrates his 21st birthday with his two best friends.","English, Spanish",USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjI0NTExOTI0N15BMl5BanBnXkFtZTcwMDA0ODE3OA@@._V1_SX300.jpg,5.8,"69,943",18 Jun 2013,Relativity Media,Friday,March,2013,48.065672
84191,The End of Love,2013-03-01,0.0,8326.0,tt1827578,Not Rated,89 min,Drama,Mark Webber,Mark Webber (screenplay),"Isaac Love, Mark Webber, Amanda Seyfried, Jason Ritter","When the mother of his infant son unexpectedly passes away, struggling actor Mark grapples with fatherhood and his inability to grow up. And when he sparks with a single mother, he learns how his choices have real-life consequences.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BOTc3MjIyNzI1OV5BMl5BanBnXkFtZTcwMTA5MDY1OA@@._V1_SX300.jpg,5.9,"1,611",15 Jul 2013,Variance Films,Friday,March,2013,0.008326
152259,Phantom,2013-03-01,10000000.0,1034589.0,tt1922685,R,98 min,"Drama, History, Thriller, War",Todd Robinson,Todd Robinson,"Ed Harris, David Duchovny, William Fichtner, Lance Henriksen","The haunted Captain of a Soviet submarine holds the fate of the world in his hands. Forced to leave his family behind, he is charged with leading a covert mission cloaked in mystery.",English,USA,,https://m.media-amazon.com/images/M/MV5BMTQ0OTA5MDgzM15BMl5BanBnXkFtZTcwMDM3NTU3OQ@@._V1_SX300.jpg,5.8,"13,005",25 Jun 2013,RCR Distribution,Friday,March,2013,1.034589
146203,The Last Exorcism Part II,2013-03-01,5000000.0,15179302.0,tt2034139,PG-13,88 min,"Horror, Thriller",Ed Gass-Donnelly,"Damien Chazelle (screenplay), Ed Gass-Donnelly (screenplay), Damien Chazelle (story), Huck Botko (characters created by), Andrew Gurland (characters created by)","Ashley Bell, Julia Garner, Spencer Treat Clark, David Jensen","As Nell Sweetzer tries to build a new life after the events of the first movie, the evil force that once possessed her returns with an even more horrific plan.",English,"France, USA",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTk5MjkxMjUxMF5BMl5BanBnXkFtZTcwODk5ODUwOQ@@._V1_SX300.jpg,4.0,"15,353",18 Jun 2013,CBS Films,Friday,March,2013,15.179302
77221,Black Gold,2013-03-01,40000000.0,5446000.0,tt0492447,Unrated,78 min,Documentary,"Marc J. Francis, Nick Francis",Marc J. Francis,,An in-depth look at the world of coffee and global trade.,"Amharic, Italian, English","UK, USA",2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMjAyNjUzMDcyM15BMl5BanBnXkFtZTcwMjI1NzI0Mg@@._V1_SX300.jpg,7.2,825,27 Apr 2010,California Newsreel,Friday,March,2013,5.446
81005,Jack the Giant Slayer,2013-03-01,195000000.0,197687603.0,tt1351685,PG-13,114 min,"Adventure, Fantasy",Bryan Singer,"Darren Lemke (screenplay), Christopher McQuarrie (screenplay), Dan Studney (screenplay), Darren Lemke (story), David Dobkin (story)","Nicholas Hoult, Eleanor Tomlinson, Ewan McGregor, Stanley Tucci","The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",English,UK,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMjE1NDMxMjI0OV5BMl5BanBnXkFtZTcwMjQyMDExOQ@@._V1_SX300.jpg,6.2,"126,510",18 Jun 2013,Warner Bros.,Friday,March,2013,197.687603
174733,Metro,2013-03-03,13000000.0,4463059.0,tt0119664,R,117 min,"Action, Comedy, Crime, Drama, Thriller",Thomas Carter,Randy Feldman,"Eddie Murphy, Kim Miyori, Art Evans, James Carpenter",A Hostage Negotiator teams up with a Sharpshooter to bring down a dangerous jewel thief.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BYmI1ZGNiYTUtOTllNi00YWU5LThmNmItODM2N2I4OTEyYmQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,5.5,"24,492",28 Aug 2001,Touchstone Pictures,Sunday,March,2013,4.463059
127372,Emperor,2013-03-08,0.0,3346265.0,tt2103264,PG-13,105 min,"Drama, History, War",Peter Webber,"Vera Blasi (screenplay), David Klass (screenplay), Shiro Okamoto (book)","Matthew Fox, Tommy Lee Jones, Eriko Hatsune, Toshiyuki Nishida","As the Japanese surrender at the end of World War II, General Fellers is tasked with deciding if Emperor Hirohito will be hanged as a war criminal. Influencing his ruling is his quest to find Aya, an exchange student he met years earlier in the U.S.","English, Japanese","Japan, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BMjI4OTcwMTY3N15BMl5BanBnXkFtZTcwMTI1MzcxOQ@@._V1_SX300.jpg,6.5,"12,600",13 Aug 2013,Roadside Attractions,Friday,March,2013,3.346265
102362,Dead Man Down,2013-03-08,0.0,18074539.0,tt2101341,R,118 min,"Action, Crime, Drama, Thriller",Niels Arden Oplev,J.H. Wyman,"Colin Farrell, Noomi Rapace, Terrence Howard, Dominic Cooper","In New York City, a crime lord's right-hand man is helped by a woman seeking retribution.","English, French, Albanian, Spanish, Hungarian",USA,,https://m.media-amazon.com/images/M/MV5BMTM2NTU5NTIzMF5BMl5BanBnXkFtZTcwNjQ3MTM5OA@@._V1_SX300.jpg,6.5,"62,142",09 Jul 2013,FilmDistrict,Friday,March,2013,18.074539
68728,Oz the Great and Powerful,2013-03-08,200000000.0,491868548.0,tt1623205,PG,130 min,"Adventure, Family, Fantasy",Sam Raimi,"Mitchell Kapner (screenplay), David Lindsay-Abaire (screenplay), Mitchell Kapner (screen story), L. Frank Baum (""Oz"" works)","James Franco, Mila Kunis, Rachel Weisz, Michelle Williams","A frustrated circus magician from Kansas is transported to a magical land called Oz, where he will have to fulfill a prophecy to become the king, and release the land from the Wicked Witches using his great (but fake) powers.",English,USA,6 wins & 31 nominations.,https://m.media-amazon.com/images/M/MV5BMjMyMzQ1ODM1MF5BMl5BanBnXkFtZTcwMjE2MTQxOQ@@._V1_SX300.jpg,6.3,"194,518",11 Jun 2013,Walt Disney Pictures,Friday,March,2013,491.868548
305242,Green Eyes,2013-03-09,20000.0,5000.0,tt0025204,Not Rated,68 min,Mystery,Richard Thorpe,"H. Ashbrook (novel), Andrew Moses (continuity)","Shirley Grey, Charles Starrett, Claude Gillingwater, John Wray","The owner of a large mansion in the country throws a costume party for some of his friends. However, the party turns sour when he is found stabbed to death in a closet. The police and a guest try to discover who committed the murder.",English,USA,,https://m.media-amazon.com/images/M/MV5BMjEzOTAzOTgzN15BMl5BanBnXkFtZTcwMzI0NDUyMQ@@._V1_SX300.jpg,5.3,191,01 Mar 2005,Columbia Pictures,Saturday,March,2013,0.005
171910,I Am Divine,2013-03-09,0.0,115739.0,tt1356790,Not Rated,90 min,Documentary,Jeffrey Schwarz,,"Divine, Michael Musto, Mark Payne, Greg Gorman","How Divine, aka Harris Glenn Milstead, became John Waters' cinematic muse and an international drag icon.",English,USA,2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMjA5NDg0MDQ0OF5BMl5BanBnXkFtZTgwODU1MzA1MDE@._V1_SX300.jpg,7.6,"2,029",08 Apr 2014,Wolfe Releasing,Saturday,March,2013,0.115739
172792,Holy Ghost People,2013-03-10,2000000.0,120000.0,tt2298224,R,88 min,"Drama, Thriller",Mitchell Altieri,"Kevin Artigue, Joe Egender, Mitchell Altieri, Phil Flores","Emma Greenwell, Joe Egender, Brendan McCarthy, Cameron Richardson","On the trail of her missing sister, Charlotte enlists the help of Wayne, an ex-Marine and alcoholic, to infiltrate the Church of One Accord - a community of snake-handlers who risk their lives seeking salvation in the Holy Ghost.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTYwNDQyODUwMV5BMl5BanBnXkFtZTgwNjM5MDYwMTE@._V1_SX300.jpg,5.1,985,08 Apr 2014,Xlrator Media,Sunday,March,2013,0.12
158011,The Call,2013-03-14,13000000.0,68572378.0,tt1911644,R,94 min,"Crime, Drama, Horror, Thriller",Brad Anderson,"Richard D'Ovidio (screenplay), Richard D'Ovidio (story), Nicole D'Ovidio (story), Jon Bokenkamp (story)","Halle Berry, Abigail Breslin, Morris Chestnut, Michael Eklund","When a veteran 911 operator takes a life-altering call from a teenage girl who has just been abducted, she realizes that she must confront a killer from her past in order to save the girl's life.",English,USA,1 win & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMjExNDkzNjAwOV5BMl5BanBnXkFtZTcwMDMzMzQwOQ@@._V1_SX300.jpg,6.7,"106,522",25 Jun 2013,Sony Pictures,Thursday,March,2013,68.572378
58244,Upside Down,2013-03-14,60000000.0,8106475.0,tt1374992,PG-13,109 min,"Drama, Fantasy, Romance, Sci-Fi",Juan Solanas,"Juan Solanas (screenplay), Juan Solanas (adaptation), Santiago Amigorena (adaptation), Pierre Magny (adaptation)","Jim Sturgess, Kirsten Dunst, Timothy Spall, Blu Mankuma","Adam and Eden fell in love as teens despite the fact that they live on twinned worlds with gravities that pull in opposite directions. Ten years after a forced separation, Adam sets out on a dangerous quest to reconnect with his love.",English,"Canada, France",6 nominations.,https://m.media-amazon.com/images/M/MV5BMTgzNzM4ODMwNV5BMl5BanBnXkFtZTcwNDU1MzEwOQ@@._V1_SX300.jpg,6.4,"67,315",18 Jun 2013,Millenium Entertainment,Thursday,March,2013,8.106475
122081,Spring Breakers,2013-03-15,5000000.0,31724284.0,tt2101441,R,94 min,"Crime, Drama",Harmony Korine,Harmony Korine,"James Franco, Selena Gomez, Vanessa Hudgens, Ashley Benson","Four college girls hold up a restaurant in order to fund their spring break vacation. While partying, drinking, and taking drugs, they are arrested, only to be bailed out by a drug and arms dealer.",English,"USA, France",11 wins & 34 nominations.,https://m.media-amazon.com/images/M/MV5BNDBmYjU3NzAtZGVkNS00N2E3LWEyNTgtMjIwMTczYTE0M2Y4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,5.3,"130,127",09 Jul 2013,A24 Films,Friday,March,2013,31.724284
124459,The Incredible Burt Wonderstone,2013-03-15,30000000.0,27437881.0,tt0790628,PG-13,100 min,Comedy,Don Scardino,"Jonathan Goldstein (screenplay), John Francis Daley (screenplay), Chad Kultgen (story), Tyler Mitchell (story), Jonathan Goldstein (story), John Francis Daley (story)","Steve Carell, Steve Buscemi, Olivia Wilde, Jim Carrey","A veteran Vegas magician tries to revive his career after his longtime partner quits, he gets fired from his casino act, and an edgy new ""street magician"" steals his thunder.","English, Spanish",USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTk3MDkxMDAyN15BMl5BanBnXkFtZTcwODY5NzQyOQ@@._V1_SX300.jpg,5.9,"68,630",25 Jun 2013,Warner Bros. Pictures,Friday,March,2013,27.437881
121677,The Reluctant Fundamentalist,2013-03-17,0.0,519535.0,tt2032557,R,130 min,"Drama, Thriller",Mira Nair,"Javed Akhtar (eulogy in urdu), Ami Boghani (screen story), Mohsin Hamid (novel), Mohsin Hamid (screen story), William Wheeler (screenplay)","Riz Ahmed, Kate Hudson, Liev Schreiber, Kiefer Sutherland","A young Pakistani man is chasing corporate success on Wall Street. He finds himself embroiled in a conflict between his American Dream, a hostage crisis, and the enduring call of his family's homeland.","English, Urdu","USA, UK, Qatar",3 wins.,https://m.media-amazon.com/images/M/MV5BNzAzNjg3Mzg1Nl5BMl5BanBnXkFtZTcwOTUzNzExOQ@@._V1_SX300.jpg,6.9,"12,849",27 Aug 2013,IFC Films,Sunday,March,2013,0.519535
